DataSourceId,Text,Label,StageOfOperation,Source,Note,BCS,COSPEvaluation,COSPNumber
USAA2014090200024,"DECLARED EMERGENCY -  CABIN ALT WARNING HORN SOUNDED WHILE CLIMBING ABOVE FL 260.  BOTH PACK SWITCHES IN AUTO POSITION BOTH BLED SWITCHES IN POSITION.  ISO VALVE IN AUTO MODE.  EMERGENCY DESCENT INITIATED.  LEVELED OFF AT 10,000 FT / PASSENGER OXYGEN MASKS NEVER DROPPED.  NO C/BS POPPED.  REMOVED AND REPLACED VALVE AND CABIN PRESSURE CONTROLLER PER M/M.  (SUBMITTED AS A SUPPLEMENT, COULD NOT FIND ORIGINAL) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  OTHER Part Name: OUTFLOW VALVE Part Condition: FAULTY",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB00051,"NO EMERGENCY DECLARED.   FLIGHT RETURNED TO DEPARTURE DUE TO UNABLE TO PRESSURIZE THE CABIN.   WHILE CLIMBING TO 10,000,CABIN ALTITUDE WARNING INDICATION AND LEAK SOUND FROM THE L1 AND L2 DOORS.  LANDING UNEVENTFUL.  PERFORMED A BITE CHECKOF BOTH PRESSURE CONTROLLERS IAW AMM 21-31-00 AND PRESSURIZATION GROUND TEST IAW AMM 21-21-00.   OPERATIONAL CHECKED GOOD. Nature of Condition:  FALSE WARNING Precautionary Procedure:  UNSCHED LANDING Part Name: CONTROLLER Part Condition: FAULTED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB00070,"BDL - FLT 519 - DURING CLIMB-OUT FROM BDL, AT APPROXIMATELY FL210, THE CABIN WARNING HORN SOUNDED.  NO OTHER WARNING INDICATORS ILLUMINATED.  CABIN ALTITUDE WAS CLIMBING THROUGH 12,000 AS PRESSURE DIFFERENTIAL WAS 4.2 PSI AND RATE OF CLIMBWAS APPROXIMATELY 500 FT PER MINUTE.  FLT RETURNED TO FIELD AT BDL AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE CHECKED THE EXTERIOR OF AIRCRAFT FOR DAMAGE.  NONE FOUND.  REMOVED AND REPLACED CABIN PRESSURECONTROLLER AND PERFORMED SATISFACTORY PRESSURIZATION CONTROL SYSTEM TEST PER MM 21-31-00.  (M) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: CONTROLLER Part Condition: FAILED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB00112,"PHL - FLT 725 - AFTER TAKEOFF FROM PHL, CREW WAS UNABLE TO PRESSURIZE AIRCRAFT.  OUTFLOW VALVE WAS FULL CLOSED WITH NORMAL DUCT PRESSURE.  AFT FLIGHT ATTENDANT REPORTED A LOUD NOISE FROM THE AFT RIGHT SERVICE DOOR.  FLIGHT RETURNED TO FIELDAT PHL AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE FOUND THE AFT RIGHT SERVICE DOOR IMPROPERLY CLOSED.  CLOSED DOOR PROPERLY AND PERFORMED PRESSURIZATION TEST PER MM 21-30-00.  PRESSURIZATION TEST GOOD.  PERFORMED DOOR TEST PER MM 52-41-00.  AFT RIGHT SERVICE DOOR CHECKS GOOD.  (M) Nature of Condition:  FLUID LOSS Precautionary Procedure:  UNSCHED LANDING Part Name: DOOR Part Condition: NOT CLOSED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB00155,"PIT - FLT 1031 - FLIGHT WAS EN ROUTE FROM IAH TO PIT, WITH BOTH PACKS IN HIGHT FOR MAXIMUM COOLING.  UPON REACHING FL370, CREW TURNED BOTH PACKS TO AUTO AND THE CABIN CLIMBED ABOVE 10,000 FEET WITH WARNING HORN SOUNDING.  AN EMERGENCY DESCENT WAS ACCOMPLISHED.  CREW SWITCHED PACKS BACK TO HIGH AND WAS ABLE TO RESTORE CABIN.  FLIGHT CONTINUED AND LANDED WITHOUT FURTHER INCIDENT AT PIT.  MAINTENANCE PERFORMED GROUND PRESSURIZATION CHECK AND FOUND THE FORWARD OUTFLOW VALVE FROZEN.  REMOVED AND REPLACED FORWARD OUTFLOW VALVE.  OPERATIONAL CHECK GOOD PER MM.  (M) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT Part Name: OUTFLOW VALVE Part Condition: FAILED",No,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB00157,"FLT 1835 - DURING CRUISE AT FL270,  A PRESSURIZATION FAILURE AS CABIN ALTITUDE WARNING HORN SOUNDED.  DECLARED AN EMERGENCY & DESCENDED TO 10,000 FT.  ACCOMPLISHED QUICK REFERENCE PROCEDURES & REGAINED CABIN PRESSURE.  FLT CONTINUED & LANDED AT RSW WITHOUT FURTHER INCIDENT.  ACCOMPLISHED PRESSURIZATION TROUBLESHOOTING & CARD & FOUND LT PACK SYS LOW FLOW MODE& CABIN PRESSURE LEAK TEST FAILED.  R&R LT ENGINE HIGH STAGE VALVE PER MM 36-11-85.  CHKD LT PACK LOW FLOW MODE & PRESSURE LEAK TEST.  CHECK PASSED.  R&R CABIN PRESSURE CONTROLLER. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT Part Name: VALVE Part Condition: FAULTY",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB00167,"PHL - FLT 419 - EN ROUTE FROM MHT TO CLT, AT FL 350, THE CABIN ALTITUDE WARNING HORN SOUNDED AS CABIN ALTITUDE WENT TO 11,500 FEET.  CREW COMPLIED WITH QUICK REFERENCE HANDBOOK PROCEDURES AND SWITCHED TO STANDBY PRESSURIZATION WITH NO HELP.CREW THEN ACCOMPLISHED A RAPID DESCENT AND DECLARED AN EMERGENCY.  FLIGHT DIVERTED TO PHL AND LANDED WITHOUT FURTHER INCIDENT.  NO OXYGEN MASKS WERE DEPLOYED.  MAINTENANCE FOUND THE FORWARD OUTFLOW VALVE STUCK OPEN.  REPLACED FORWARD OUTFLOW VALVE (P/N 32-2684-003).  OPERAITONAL CHECK REVEALED THE FORWARD OUTFLOW VALVE CLOSED ONCE AND REMAINED CLOSED.  FOUND THE AFT OUTFLOW VALVE 'CLOSED' SIGNAL STUCK.  REPLACED AFT OUTFLOW VALVE PER MM 21-31-00.  OPERATIONAL CHECK GOOD.  ( Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT Part Name: OUTFLOW VALVE Part Condition: MALFUNCTIONED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB01040,"SAV - FLT 357 - EN ROUTE FROM MCO-DCA, AT FL330, FLIGHT LOST PRESSURIZATION CONTROL.  CABIN ALTITUDE WARNING HORN SOUNDED AS THE CABIN INDICATOR SHOWED THE CABIN CLIMBING TO 11,000 FT. SEVERAL ATTEMPTS WERE MADE TO CONTROL THE CABIN BUT WERE UNSUCCESSFUL.  CREW DESCENDED THE FLIGHT TO 10,000 FEET AND THEN DIVERTED TO SAV.  FLIGHT LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED AND THE OXYGEN MASKS WERE NOT DEPLOYED.  MX ACCOMPLISHED PRESSURIZATION CONTROL SYSTEM OPS CHECK.  OPS TEST GOOD.  PRESSURIZED FUSELAGE TO OVER 6 PSI.  NO LEAKS FOUND AT DOORS IN FUSELAGE.  ACCOMPLISHED PRESSURIZATION CONTROL FUNCTIONAL CHECK PER JOB CARD J321-30-10.  FUNCTIONAL CHECK GOOD WITH ALL PIN VOLTAGES NORMAL.  REPLAC Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT, UNSCHED LANDING Part Name: ACM Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB01073,"PHL - FLT 2178 - EN ROUTE FROM PHL-NAS, CLIMBING THROUGH FL140, THE PRESSURIZATION SYSTEM WENT TO STANDBY MODE.  CABIN ALTITUDE CLIMBED TO 14,000 FEET AND THE OXYGEN MASKS DEPLOYED.  PRESSURIZATION WAS CONTROLLABLE.  CREW ACCOMPLISHED CHECKLIST AND CLOSED OUTFLOW VALVE THEN DESCENDED FLIGHT TO FL080 AND RETURNED TO FIELD AT PHL.  FLIGHT LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE TROUBLESHOT SYSTEM TO THE RIGHT SAFETY RELIEF VALVE.  REMOVED AND REPLACED SAFETY RELIEF VALVE PER MM 21-32-21.  ALSO, FOUND AFT OUTFLOW VALVE FAILING.  REMOVED AND REPLACED AFT OUTFLOW VALVE (P/N 711003-3) PER MM 21-31-11.  AS PRECAUTIONARY, REMOVED AND REPLACED OVERHEAD CABIN PRESSURE SELECTOR PANEL (P/N Nature of Condition:  WARNING INDICATION Precautionary Procedure:  O2 MASK DEPLOYED, UNSCHED LANDING, EMER. DESCENT Part Name: RELIEF VALVE Part Condition: FAILED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB01074,"IAH - FLT 744 - ON CLIMB-OUT FROM IAH, CAPTAIN REPORTED THEY COULD NOT GET THE CABIN TO PRESSURIZE.  AT 8,000 FEET, FLIGHT ATTENDANT ADVISED CAPTAIN THAT THE AFT SERVICE DOOR WAS NOT CLOSED.  NO DOOR INDICATION WAS NOTED IN COCKPIT.  FLIGHT RETURNED TO FIELD AT IAH AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE FOUND THE AFT SERVICE DOOR NOT FULLY CLOSED.  CHECK OPERATION OF DOOR.  DOOR CHECKS GOOD.  PRESSURIZED AIRCRAFT.  PRESSURIZATION CHECKS GOOD.  A MEL HAS BEEN ISSUED FOR THE AFT SERVICE DOOR WARNING LIGHT SYSTEM.  (M)",No,CLIMB                                             ,Added By Random Sampling,,,,
USAASB01245,"PBI - FLT 002 - CLIMBING-OUT OF MIA TO FL290, EN ROUTE TO PHL, THE LT WING-T0-BODY OVERHEAT LIGHT ILLUMINATED. CREW ACCOM QRH PROCEDURES BUT COULD NOT MAINTAIN CABIN ALTITUDE, CABIN PRESSURE ROSE TO 11,000 FT. CREW COULD NOT GET THE CABIN PRESSURE TO LOWER AND WITH THE WING-TO-BODY OVERHEAT LIGHT NOT EXTINGUISHING.  DIVERTED TO NEAREST AIRPORT. FLT LANDED WITHOUT INCIDENT. EMERGENCY WAS DECLARED. MX R&R THE LT ACM, REMAINED RUNNING HOT. FOUND LT STANDBY TEMP CONTROL VALVE TO BE CREEPING OPEN CAUSING PACK TO RUN HOT. R&R STANDBY TEMP CONTROL VALVE. OPS AND LEAK CHECK GOOD. R&R OVERHEAT MODULE (P/N 65-52808-7).  OPS CHECK GOOD WITH LT PACK AND LT ENGINE BLEED SUPPLYING SYSTEM. AS FOR PRESSURIZATION PROBLEM, INSPE",No,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB01350,"CLT - FLT 534 - EN ROUTE FROM PBI TO BWI, AT FL370, THE CABIN PRESSURIZATION STARTED TO CLIMB.  A LOUD WHINING NOISE WASALSO HEARD.  PRESSURIZATION WAS UNCONTROLLABLE IN MANUAL MODE.  CREW DECLARED AN EMERGENCY AND AN EMERGENCY DESCENT TOFL110 WAS ACCOMPLISHED.  OXYGEN MASKS WERE DEPLOYED AND THE FLIGHT DIVERTED TO CLT AND LANDED WITHOUT FURTHER INCIDENT.MAINTENANCE REMOVED AND REPLACED THE CABIN PRESSURE CONTROLLER AND ACCOMPLISHED FUNCTIONAL TEST.  FUNCTIONAL TEST CHECKS GOOD.  (M) Nature of Condition:  OTHER Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT, O2 MASK DEPLOYED Part Name: CONTROLLER Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB02033,"IND - FLT 866 - DURING CRUISE, EN ROUTE FROM CLT TO IND, CREW WAS UNABLE TO MAINTAIN CABIN PRESSURE IN AUTO MODE.  CREW DESCENDED AIRCRAFT TO FL140 AND SWITCHED TO MANUAL PRESSURIZATION MODE TO KEEP CABIN WITHIN LIMITS.  PASSENGERS WERE UNAWARE OF PRESSURIZATION PROBLEM.  FLIGHT CONTINUED ONTO IND AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE REMOVED AND REPLACED THE PRESSURE REGULATOR VALVE.  PRESSURIZED AIRCRAFT.  OPERATIONAL CHECK GOOD PER MM 21-58-31.  (M)",No,CRUISE                                            ,Added By Random Sampling,,,,
USAASB02188,"ENROUTE, AT FL250, THE CABIN ALTITUDE WARNING HORN SOUNDED AS CABIN WAS NOTED TO BE CLIMBING AT 1,200 FEET PER MINUTE.FLIGHT DESCENDED TO FL 080.  CREW REGAINED CONTROL OF CABIN PRESSURE USING MANUAL MODE.  FLIGHT CONTINUED AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE PERFORMED OPERATIONAL CHECK OF AUTO AND STANDBY PRESSURIZATION MODES.  OPERATIONAL CHECK GOOD.  REMOVED AND REPLACED CABIN PRESSURE CONTROLLER AND SELECTOR PANEL AS PRECAUTIONARY.  CONTROLLED PRESSURIZATION OF CABIN IN AUTO AND STANDBY MODES.  AIRCRAFT OK FOR SERVICE. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT Part Name: CONTROLLER Part Condition: INOPERATIVE",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB03004,"PWM - FLT 1528 - EN ROUTE FROM PHL TO PWM, AT FL370, CREW REPORTED THE CABIN ALTITUDE GRADUALLY CLIMBED ABOVE 10,000 FEET.  NO FAULT INDICATIONS WERE INDICATED ON PRESSURIZATION PANEL.  CREW REGAINED CONTROL OF CABIN DURING DESCENT TO FL250 IN MANUAL AC MODE.  FLIGHT CONTINUED ONTO PWM AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REMOVED AND REPLACED THE CABIN PRESSURE CONTROLLER (P/N 763810-1).  FOUND THE FORWARD OUTFLOW VALVE WOULD NOT PASS OPERATIONAL TEST.  REMOVED AND REPLACED FORWARD OUTFLOW VALVE.  OPERATIONAL TEST GOOD PER MM 21-31-00.  (M)",No,CRUISE                                            ,Added By Random Sampling,,,,
USAASB03013,"AT 34,000 FT, GOT PRESSURIZATION FLOW LIGHT ON.  DESCENDED TO 25,000 FT.  AT 25,000 FT, THE CABIN DEPRESSURIZED.  THE CREW DONNED OXYGEN MASKS & PERFORMED EMER DESCENT TO 10,000 FT.  AN EMER WAS DECLARED.  OXYGEN MASKS DEPLOYED IN THE CABINWHEN CABIN ALTITUDE HIT 14,000 FT.  THE FLIGHT CONTINUED & LANDED WITHOUT FURTHER INCIDENT.  REPLACED LT PACK ACM EXITHOSE IAW 21-51-01.  THE ACFT WAS GNDED. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT, O2 MASK DEPLOYED Part Name: HOSE Part Condition: RUPTURED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB03034,"DURING CLIMB-OUT FROM PHL, EN ROUTE TO ORD AT FL270, CRWE HEARD A LOUD BANG AND A BURST OF AIR.  NO MASTER CAUTION WARNING OR DOOR WARNING LIGHTS ILLUMINATED.  THE AUTO PRESSURZATION SYSTEM HAD FAILED AND WAS PLACED IN STANDBY.  IN STANDBY,THE CABIN ALTITUDE BEGAN TO COME DOWN SLOWLY.  OUTFLOW VALVE WAS NOTED TO BE CLOSED.  NO CABIN OXYGEN MASKS WERE DEPLOYED.  FLT REACHED 10,000 FT AND DIVERTED TO PIT.  FLT LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY DECLARED.  MAINTENANCE FOUND FORWARD CARGO DOOR LOWER SEAL, WHICH HAD BEEN PREVIOUSLY REPLACED, ROLLED OUT OF THE TRACK OF THE DOOR.  REMOVED AND REPLACED THE FORWARD CARGO DOOR ASSEMBLY PER JOB CARD.  OPS CHECK AND LEAK CHECK GOOD.  (M) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING, EMER. DESCENT Part Name: SEAL Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB03038,"PHL - FLT 1897 - EN ROUTE FROM DFW-PHL, AT FL370, THE CABIN ALTITUDE EXCEEDED 10,000 FEET.  CABIN WAS CLIMBING AT 100 FEET PER MINUTE.  CAPTAIN DECLARED AN EMERGENCY AND DESCENDED TO FL240, WHERE CABIN PRESSURE WAS MAINTAINED IN STANDBY MODE.  FLIGHT CONTINUED ONTO PHL AND LANDED WITHOUT FURTHER INCIDENT.  OXYGEN MASKS WERE DEPLOYED.  MAINTENANCE REMOVED ANDREPLACED THE FORWARD OUTFLOW VALVE (P/N 32-2684-007) AND THE AFT OUTFLOW VALVE PER MM 21-43-11 AND 21-31-11.  OPERAITONAL CHECK NORMAL.  (M) Nature of Condition:  OTHER Precautionary Procedure:  EMER. DESCENT Part Name: OUTFLOW VALVE Part Condition: MALFUNCTIONED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB03038,"CLT - FLT923  EN ROUTE FROM CLT TO ORD, CLIMBING THROUGH FL250, THE CABIN ALTITUDE EXCEEDED 10,000 FEET AND WAS CLIMBING1,500 FEET PER MINUTE WITH OUTFLOW VALVE SHOWING FULL CLOSED.  FLIGHT DESCENDED TO 10,000 FEET AND RETURNED TO FIELD ATCLT.  FLIGHT LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE FOUND THE LEFT-HAND SAFETY RELIEF VALVE LEAKING.  REPLACED VALVE PER MM 21-31-00.  PRESSURIZED AIRCRAFT.  OPERATIONAL CHECK OF SYSTEM GOOD. Nature of Condition:  OTHER Precautionary Procedure:  UNSCHED LANDING Part Name: RELIEF VALVE Part Condition: LEAKING",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB03081,"CLT - FLT 1254 - MCI TO CLT, AT FL350, CAPTAIN REPORTED A PRESSURIZATION PROBLEM, AS CABIN ALTITUDE INCREASED.  CABIN ALTITUDE EXCEEDED 14,000 FT, THE OXYGEN MASKS AUTO DEPLOYED.  AN EMERGENCY DESCENT TO FL100 WAS ACCOMPLISHED.  THE FLT CONTINUED ONTO CLT, AT THIS LEVEL, AND LANDED WITHOUT INCIDENT.  MX TROUBLESHOT SYS AND FOUND THE AFT OUTFLOW VALVE AND GASKET LEAKING. REPLACED VALVE (P/N 711003-3) AND GASKET PER MM 21-31-11 AND MM 21-31-12.  OPS CHECK GOOD.  FOUND AFT CARGODOOR LOWER CORNERS LEAKING EXCESSIVELY.  REPAIRED DOOR SILL MATING SURFACES.  LEAK CHECK GOOD.  ACCOMPLISHED HULL LEAKRATE CHECK AND REMOVED AND REPLACED CABIN PRESSURE SELECTOR PANEL PER MM TASK 21-31-00.  OPERATIONAL TEST GOOD.  (M) Nature of Condition:  OTHER Precautionary Procedure:  EMER. DESCENT, O2 MASK DEPLOYED, DEACTIVATE SYST/CIRCUITS Part Name: CONTROL PANEL Part Condition: FAULTY",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB03126,"WHILE IN CRUISE FLIGHT AT FL340, AUTOMATIC TEMPERATURE CONTROL WAS LOST AND THE CABIN STARTED CLIMBING AT 700-800 FPM.AN EMERGENCY DESCENT WAS INITIATED WHEN THE CABIN REACHED 10,000 FT.  CABIN ALTITUDE MAXED OUT AT 11,500 FT AND THEN BEGAN TO DESCEND.  FLIGHT CONTINUED TO DESTINATION AT 10,000 FT MSL AND LANDED WITHOUT ANY OTHER COMPLICATIONS.  MAINTENANCE AT DTW FOUND A DUCT CRACKED & OPENED AND REPLACED IT.  ALSO REPLACED TEMPERATURE CONTROLLER.  LEAK CHECK WAS GOOD ANDTHE AIRCRAFT HAS RETURNED TO SERVICE. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT Part Name: DUCT Part Condition: CRACKED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB03218,"EN ROUTE FROM PIT TO IND, AT FL200, THE CABIN ALTITUDE WARNING HORN SOUNDED WITH NO AUTO FAIL LIGHT.  CREW DESCENDED FLIGHT TO 12,000 FEET AND USED MANUAL AC TO CLOSE OUTFLOW VALVE BUT COULD NOT OPEN IT.  CREW HAD TO USE MANUAL DC TO OPEN OUTFLOW VALVE.  FLIGHT CONTINUED ONTO IND AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REMOVED AND REPLACED THE AFTOUTFLOW VALVE PER MM 21-31-11-400.  OPS CHECK GOOD PER MM 21-31-00-1201.  (M) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  EMER. DESCENT Part Name: OUTFLOW VALVE Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB04004,"AT 33000 FT WARNING HORN SOUNDED AND COCKPIT LOST PRESURIZATION.  CABIN ALT CLIMBED TO 12500 AND AUTO FAIL LIGHT ILLUMINATED ON CABIN PRESSURIZATION CONTROLLER.  RAN PRESSURIZATION CONTROLLER CHECK, PRESSURIZED ACFT       CHECKED ENGINE PNEUMATICS ALL CHECKED GOOD.  WHILE CHECKING PACK SYSTEM FOUND LT PACK CONTROL VALVE WILL NOT SHUT OFF.  REPLACED VALVE SYSTEM CHECKS GOOD. Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: VALVE Part Condition: MALFUNCTIONED",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB04007,"CLT - FLT 1244 - ON CLIMB-OUT FROM CLT, EN ROUTE TO MCO, AT FL200, THE CABIN ALTITUDE WARNING HORN SOUNDED AS CABIN ALTITUDE INDICATED 10,000 FT.  AUTO AND STANDBY PRESSURIZATION MODES DID NOT IMPROVE THE SITUATION.  CREW SWITCHED TO MANUALPRESSURIZATIO MODE AND WAS ABLE TO GAIN CONTROL OF CABIN PRESSURE AS AIRCRAFT DESCENDED TO 10,000 FT.  FLIGHT RETURNEDTO FIELD AT CLT AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  MAINTENANCE FOUND THAT THE AIRCRAFT REMAINED IN THE GROUND MODE WHILE IN FLIGHT.  FOUND THE S105 AIR/GROUND SENSOR RESISTANCE OUT OF TOLERANCE.  REMOVED AND REPLACED S105 SENSOR PER MM 32-09-01.  OPS CHECK GOOD.  (M) Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: SENSOR Part Condition: OUT OF TOLERANCE",No,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB08043,"DURING CLIMBOUT PASSING FL 330 FLOW LIGHT ILLUMINATED WITH RAPID RISE IN CABIN PRESSURE. SWITCHED AUTO CONTROLLER BUT COULD NOT ARREST PRESSURE LOSS. ACCOMPLISHED RAPID DEPRESSURIZATION CHECKLIST AND DID EMERGENCY DESCENT. MANUAL PRESSURIZATION CONTROL JAMMED, UNABLE TO CONTROL PRESSURE. DESCENDED TO 10,000. EMERGENCY DECLARED. AND RETURNED TO DEPARTURE.  AIRCRAFT WAS GROUNDED.  PERFORMED INSPECTION OF AFT ACCESSORY COMPARTMENT FOR LOOSE A/C DUCTS. NO DISCREPANCIES FOUND. PERFORMED TEST OF FUSELAGE LEAKAGE AND LEAK RATE PASSED IAW AMM 21-00-00-5-0 PARA 4H. PERFORMED BITE TEST OF NR 1 AND 2 CABIN PRESSURE CONTROLLERS WITH NO FAULTS FOUND IAW AMM 21-32-00 CONFIG 5 PARA 3B. PERFORMED TEST OF PRESSURIZATION CONTROL Nature of Condition:  WARNING INDICATION Precautionary Procedure:  UNSCHED LANDING Part Name: OUTFLOW VALVE Part Condition: FAILED",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
USAASB96193,PIT - FLT 601 - FLT LOST AUTO AND STANDBY PRESSURIZATION WHILE CLIMBING THROUGH 9000 FEET.  CREW MAINTAINED CABIN PRESSURE IN MANUAL MODE.  CAPTAIN ADVISED DISPATCH OF SITUATION AND AFTER CONFERRING WITH MX IT WAS DECIDED TO RETURN THE FLIGHT TO PIT.  NO EMERGENCY WAS DECLARED AND THE FLIGHT LANDED WITH NO FURTHER INCIDENT.  MAINTENANCE FOUND THE CIRCUIT BREAKER FOR THE AUTO PRESSURIZATION SYSTEM POPPED.  RESET SAME.  SYSTEM OPS CHECK NORMAL.  (M),No,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB97010,"BUF - FL 303, FLIGHT RETURNED TO BUF DUE TO PRESSURIZATION FAULT AT 8,000 FEET.  NO EMERGENCY WAS DECLARED AND THE FLIGHT LANDED WITHOUT INCIDENT.  MAINTENANCE REMOVED AND REPLACED THE PRESSURE CONTROLLER AND THE AFT OUTFLOW VALVE.  OPERATIONAL CHECK GOOD.  (M)",No,CLIMB                                             ,Added By Random Sampling,,,,
USAASB98017,"LGA - FLT 324 - DURING CLIMB-OUT OF LGA, AT APPROXIMATELY 17,200 FEET, A LOUD BANG WAS HEARD AROUND THE LEFT FORWARD ENTRY DOOR.  PRESSURIZATION COULD NOT KEEP UP WITH THE AIRCRAFT.  FLIGHT RETURNED TO FIELD AT LGA AND LANDED WITHOUT FURTHER INCIDENT.  NO EMERGENCY WAS DECLARED.  UPON GATE ARRIVAL, CREW COULD NOT GET THE FORWRD ENTRY DOOR OPENED.  PASSENGERS WERE DEPLANED VIA STAIRS THROUGH FORWARD RIGHT SERVICE DOOR.  (M)",No,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB99012,"AT FL 350, PRESS MODE SELECTOR IN AUTO, THE ALTITUDE 'CABIN' WARNING HORN SOUNDED.  EMERGENCY DECLARED.  EMERGENCY DESCENT ACCOMPLISHED.  PASSENGER MASK DID NOT DROP.  CABIN ALT INCREASED TO APPROX 12,500 FT, MAN PRESS OK.  REPLACED CABIN PRESSURIZATION CONTROLLER, OPS CK OK PER M/M.",Yes,CLIMB                                             ,FAA and Sentence Transformer Aided ,,,,
USAASB99201,"CLT - FLT2250 - AIRCRAFT DEPARTED CLT WITH LEFT PACK ON MEL.  ON CLIMB-OUT AT APPROXIMATELY 8,000 FEET, CREW LOST THE RIGHT PACK AS THE RIGHT PACK FAIL LIGHT ILLUMINATED.  CREW WAS UNABLE TO PRESSURIZE THE AIRCRAFT AND DECIDED TO RETURN TO FIELD AT CLT WHERE THE FLIGHT LANDED WITHOUT FURTHER INCDIENT.  NO EMEGENCY WAS DECLARED.  MAINTENANCE REMOVED AND REPLACED THE NR 2 ENGINE PRECOOLER CONTROL VALVE.  RIGHT PACK OPERATIONAL CHECK GOOD.  PRESSURIZATION CHECK GOOD.  (M)",No,CLIMB                                             ,Added By Random Sampling,,,,
USAASB99262,"MCO - FLT 808 - CLIMBING THROUGH FL270, THE CABIN ALTITUDE WARNING HORN SOUNDED.  CABIN ALTITUDE WAS AT 11,000 FEET AND CLIMBED AS HIGH AS 13,000 FEET.  EMERGENCY DESCENT WS MADE TO 10,000 FEET.  FLIGHT RETURNED TO FIELD TO MCO AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REMOVED AND REPLACED THE LEFT AIR CYCLE MACHINE AND THE LEFT 35 DEGREE TEMPERATURE CONTROL BOX.  OPERATIONAL CHECK AND PRESSURIZATION CHECK GOOD.  NO LEAKS NOTED.  (M)",Yes,CRUISE                                            ,FAA and Sentence Transformer Aided ,,,,
